,house_links,house_type,house_price,address,area,bedrooms,parking_space,latitude,longitude
0,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-137m2/101r6vc,Apartamento,1450000,"R. José Maria Lisboa, Jardim América",137,3,0,-23.5657504,-46.6607026
1,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/11kwjny,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
2,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-113m2/11vhzes,Apartamento,1160000,"Alameda Franca, Jardim América",113,3,1,-23.5637847,-46.6610722
3,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-3-quartos-145m2/14gg490,Apartamento,1690000,"R. Bela Cintra, Jardim América",145,3,2,-23.5599256,-46.6653576
4,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-227m2/16dn0gv,Apartamento,7750000,"R. Peixoto Gomide, Jardim América",227,3,4,-23.56459999,-46.66077003
5,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-25m2/16wgn9,Studio,450000,"Alameda Jaú, Jardim América",25,1,1,-23.559149,-46.6621006
6,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-studio-110m2/17ilq0k,Apartamento,1000000,"Alameda Jaú, Jardim América",110,0,1,-23.5586217,-46.6630134
7,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-115m2/18fame3,Apartamento,1600000,"Alameda Jaú, Jardim América",115,3,2,-23.5580985,-46.6643247
8,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-3-quartos-184m2/1aupqcs,Apartamento,3500000,"R. Oscar Freire, Jardim América",184,3,2,-23.5634031,-46.6685161
9,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-2-quartos-107m2/1axas9f,Apartamento,1600000,"R. da Consolação, Jardim América",107,2,1,-23.5575139,-46.6651038
10,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-116m2/1bdq87v,Apartamento,2675000,"R. José Maria Lisboa, Jardim América",116,2,2,-23.5658172,-46.6603051
11,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-98m2/1ccisky,Apartamento,1196000,"Alameda Franca, Jardim América",98,2,1,-23.559779,-46.6662376
12,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-2-quartos-110m2/1cp534h,Apartamento,1361000,"R. Melo Alves, Jardim América",110,2,1,-23.5601584,-46.6693174
13,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-24m2/1cxuark,Studio,530000,"R. da Consolação, Jardim América",24,1,1,-23.559836,-46.6670197
14,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-292m2/1fopmg3,Apartamento,4200000,"R. José Maria Lisboa, Jardim América",292,3,3,-23.5639667,-46.6627683
15,https://loft.com.br/imovel/apartamento-rua-augusta-jardim-america-sao-paulo-1-quarto-250m2/1gpzq3t,Apartamento,3180000,"R. Augusta, Jardim América",250,1,2,-23.55883,-46.66077
16,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-94m2/1h2yxmm,Apartamento,2350000,"Alameda Franca, Jardim América",94,2,1,-23.55855002,-46.66725
17,https://loft.com.br/imovel/apartamento-avenida-reboucas-jardim-america-sao-paulo-3-quartos-125m2/1i3e7sn,Apartamento,700000,"Av. Rebouças, Jardim América",125,3,1,-23.557421,-46.6662968
18,https://loft.com.br/imovel/apartamento-alameda-santos-jardim-america-sao-paulo-2-quartos-103m2/1i6beto,Apartamento,1550000,"Alameda Santos, Jardim América",103,2,1,-23.5598197,-46.6604359
19,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-140m2/1il24zv,Apartamento,1800000,"Alameda Tietê, Jardim América",140,3,2,-23.5598641,-46.6680594
20,https://loft.com.br/imovel/apartamento-alameda-gabriel-monteiro-da-silva-jardim-america-sao-paulo-2-quartos-70m2/1lyo3iw,Apartamento,2500000,"Alameda Gabriel Monteiro da Silva, Jardim América",70,2,1,-23.510046005249023,-46.60343551635742
21,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-212m2/1ompcvo,Apartamento,3000000,"Alameda Tietê, Jardim América",212,3,2,-23.5598021,-46.6684448
22,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-116m2/1owdb59,Apartamento,1590000,"Alameda Lorena, Jardim América",116,2,1,-23.5648,-46.66475
23,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-292m2/1r36fbl,Apartamento,2700000,"Alameda Jaú, Jardim América",292,3,2,-23.5581896,-46.6641969
24,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-117m2/1sobpf2,Apartamento,2697000,"R. José Maria Lisboa, Jardim América",117,2,2,-23.5658172,-46.6603051
25,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-247m2/1ufhff6,Apartamento,2200000,"Alameda Jaú, Jardim América",247,3,2,-23.5610323,-46.6608917
26,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-2-quartos-137m2/1vdcjj1,Apartamento,1600000,"R. da Consolação 3617, Jardim América",137,2,0,-23.563223,-46.670741
27,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/2lrya,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
28,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-4-quartos-401m2/4oxq9v,Apartamento,12000000,"R. Padre João Manuel, Jardim América",401,4,6,-23.5631032,-46.6634028
29,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-134m2/6egzz9,Apartamento,1534000,"R. Bela Cintra 1332, Jardim América",134,2,1,-23.5579552,-46.663506
30,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-1-quarto-74m2/b45zl2,Conjugado,690000,"Alameda Ministro Rocha Azevedo, Jardim América",74,1,1,-23.563668,-46.6622721
31,https://loft.com.br/imovel/apartamento-avenida-nove-de-julho-jardim-america-sao-paulo-1-quarto-27m2/dkfwcl,Apartamento,195000,"Av. Nove de Julho, Jardim América",27,1,0,-23.5620512,-46.6559845
32,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-4-quartos-369m2/eorlgu,Apartamento,4498000,"Alameda Itu, Jardim América",369,4,4,-23.56305122,-46.66046524
33,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-2-quartos-87m2/erfehr,Apartamento,1000000,"R. Peixoto Gomide, Jardim América",87,2,1,-23.5620402,-46.6583852
34,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-92m2/eydim2,Conjugado,1166000,"Alameda Ministro Rocha Azevedo, Jardim América",92,2,2,-23.5622,-46.6603542
35,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-28m2/h6sm0a,Apartamento,460000,"Alameda Lorena, Jardim América",28,1,1,-23.5669903,-46.6622532
36,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-3-quartos-113m2/hijsf4,Apartamento,1550000,"R. Bela Cintra, Jardim América",113,3,1,-23.5605629,-46.66659
37,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-346m2/i36oxo,Apartamento,7500000,"Alameda Lorena, Jardim América",346,3,2,-23.5654355,-46.6641188
38,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-191m2/k41aq7,Apartamento,3300000,"Alameda Lorena, Jardim América",191,3,2,-23.5669064,-46.6626832
39,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-247m2/1ufhff6,Apartamento,2200000,"Alameda Jaú, Jardim América",247,3,2,-23.5610323,-46.6608917
40,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-2-quartos-87m2/erfehr,Apartamento,1000000,"R. Peixoto Gomide, Jardim América",87,2,1,-23.5620402,-46.6583852
41,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-116m2/1owdb59,Apartamento,1590000,"Alameda Lorena, Jardim América",116,2,1,-23.5648,-46.66475
42,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/2lrya,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
43,https://loft.com.br/imovel/apartamento-rua-augusta-jardim-america-sao-paulo-1-quarto-250m2/1gpzq3t,Apartamento,3180000,"R. Augusta, Jardim América",250,1,2,-23.55883,-46.66077
44,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-92m2/eydim2,Conjugado,1166000,"Alameda Ministro Rocha Azevedo, Jardim América",92,2,2,-23.5622,-46.6603542
45,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-94m2/1h2yxmm,Apartamento,2350000,"Alameda Franca, Jardim América",94,2,1,-23.55855002,-46.66725
46,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/l4l63q,Conjugado,410000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
47,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-studio-110m2/17ilq0k,Apartamento,1000000,"Alameda Jaú, Jardim América",110,0,1,-23.5586217,-46.6630134
48,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-292m2/1fopmg3,Apartamento,4200000,"R. José Maria Lisboa, Jardim América",292,3,3,-23.5639667,-46.6627683
49,https://loft.com.br/imovel/casa-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-140m2/42tuq9,Casa,2080000,"Alameda Ministro Rocha Azevedo, Jardim América",140,2,1,-23.5660374,-46.6643507
50,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-3-quartos-175m2/17fiz5f,Apartamento,2000000,"R. da Consolação, Jardim América",175,3,2,-23.5600578,-46.6674599
51,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-100m2/1urhlsi,Apartamento,1383000,"R. Peixoto Gomide, Jardim América",100,3,1,-23.5656087,-46.6618112
52,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-226m2/16bnw71,Apartamento,6795600,"R. Peixoto Gomide, Jardim América",226,3,4,-23.56465,-46.66082
53,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-114m2/gus2s3,Apartamento,1579000,"Alameda Franca, Jardim América",114,2,1,-23.5611713,-46.6642061
54,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-39m2/ep4d7w,Conjugado,650000,"Alameda Lorena, Jardim América",39,1,1,-23.5663786,-46.6636685
55,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-94m2/1ffznq,Apartamento,1600000,"R. Bela Cintra, Jardim América",94,2,1,-23.5595961,-46.6652476
56,https://loft.com.br/imovel/apartamento-rua-augusta-jardim-america-sao-paulo-2-quartos-88m2/h2njyd,Apartamento,809600,"R. Augusta, Jardim América",88,2,0,-23.5597861,-46.6618736
57,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-292m2/h83fbi,Apartamento,2900000,"Alameda Jaú, Jardim América",292,3,4,-23.5581896,-46.6641969
58,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-91m2/1pz47bp,Apartamento,1500000,"Alameda Itu, Jardim América",91,3,0,-23.5602792,-46.6633538
59,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-35m2/m94nwt,Conjugado,384000,"Alameda Jaú, Jardim América",35,1,1,-23.559149,-46.6621006
60,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-113m2/1gsc1ym,Apartamento,1161000,"Alameda Franca, Jardim América",113,2,1,-23.5637847,-46.6610722
61,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-70m2/1tsfdzq,Apartamento,1400000,"Alameda Ministro Rocha Azevedo, Jardim América",70,2,2,-23.5626214,-46.6601567
62,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-3-quartos-160m2/1ort0ji,Apartamento,2980800,"Alameda Casa Branca, Jardim América",160,3,2,-23.566948,-46.6610361
63,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-27m2/17m4aam,Conjugado,415000,"R. da Consolação, Jardim América",27,1,1,-23.5600355,-46.6671196
64,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-56m2/c0kxe5,Conjugado,915000,"R. da Consolação, Jardim América",56,1,1,-23.5600355,-46.6671196
65,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-165m2/1qkd29h,Apartamento,2350000,"Alameda Tietê, Jardim América",165,3,1,-23.5607196,-46.6670464
66,https://loft.com.br/imovel/apartamento-rua-augusta-jardim-america-sao-paulo-2-quartos-90m2/4nku4b,Apartamento,710000,"R. Augusta, Jardim América",90,2,1,-23.5662055,-46.6685017
67,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-205m2/1f7fjio,Apartamento,7500000,"R. José Maria Lisboa, Jardim América",205,3,4,-23.5636592,-46.6628901
68,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-4-quartos-227m2/114qwcn,Apartamento,3400000,"Alameda Casa Branca, Jardim América",227,4,3,-23.5683883,-46.6623854
69,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-35m2/1vx6ql4,Conjugado,384000,"Alameda Jaú, Jardim América",35,1,1,-23.559149,-46.6621006
70,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/117jqz9,Conjugado,420000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
71,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1t796i9,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
72,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-35m2/13w5iu7,Conjugado,384000,"Alameda Jaú, Jardim América",35,1,1,-23.559149,-46.6621006
73,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-1-quarto-72m2/7sil0d,Studio,2180420,"R. Haddock Lobo, Jardim América",72,1,2,-23.5618907,-46.6656575
74,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/5cyt49,Conjugado,402000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
75,https://loft.com.br/imovel/apartamento-avenida-reboucas-jardim-america-sao-paulo-2-quartos-97m2/1ib9iie,Apartamento,3100000,"Av. Rebouças, Jardim América",97,2,1,-23.5611982,-46.6725269
76,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-4-quartos-350m2/4lbdg0,Apartamento,5600000,"Alameda Casa Branca, Jardim América",350,4,4,-23.5652241,-46.6614247
77,https://loft.com.br/imovel/apartamento-rua-augusta-jardim-america-sao-paulo-2-quartos-90m2/4nku4b,Apartamento,710000,"R. Augusta, Jardim América",90,2,1,-23.5662055,-46.6685017
78,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-45m2/5au56c,Apartamento,435000,"Alameda Jaú, Jardim América",45,1,1,-23.559149,-46.6621006
79,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/5cyt49,Conjugado,402000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
80,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-35m2/6bk510,Conjugado,420000,"Alameda Jaú, Jardim América",35,1,1,-23.559149,-46.6621006
81,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-1-quarto-72m2/7sil0d,Studio,2180420,"R. Haddock Lobo, Jardim América",72,1,2,-23.5618907,-46.6656575
82,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-170m2/829b8g,Apartamento,2250000,"Alameda Ministro Rocha Azevedo, Jardim América",170,2,4,-23.5622,-46.6603542
83,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-283m2/8ja3wf,Apartamento,3700000,"Alameda Itu, Jardim América",283,3,3,-23.5595957,-46.6641754
84,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-2-quartos-135m2/aa3mj4,Apartamento,2100000,"R. Padre João Manuel, Jardim América",135,2,1,-23.5654806,-46.6655753
85,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-56m2/c0kxe5,Conjugado,915000,"R. da Consolação, Jardim América",56,1,1,-23.5600355,-46.6671196
86,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-57m2/cvmlgz,Cobertura,1185000,"R. da Consolação, Jardim América",57,1,1,-23.5600355,-46.6671196
87,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-39m2/ep4d7w,Conjugado,650000,"Alameda Lorena, Jardim América",39,1,1,-23.5663786,-46.6636685
88,https://loft.com.br/imovel/apartamento-rua-augusta-jardim-america-sao-paulo-2-quartos-88m2/h2njyd,Apartamento,809600,"R. Augusta, Jardim América",88,2,0,-23.5597861,-46.6618736
89,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-292m2/h83fbi,Apartamento,2900000,"Alameda Jaú, Jardim América",292,3,4,-23.5581896,-46.6641969
90,https://loft.com.br/imovel/apartamento-alameda-gabriel-monteiro-da-silva-jardim-america-sao-paulo-1-quarto-70m2/hlj2pg,Apartamento,2800000,"Alameda Gabriel Monteiro da Silva, Jardim América",70,1,1,-23.56196832,-46.67383858
91,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-35m2/m94nwt,Conjugado,384000,"Alameda Jaú, Jardim América",35,1,1,-23.559149,-46.6621006
92,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-90m2/mnsuqj,Apartamento,1450000,"Alameda Lorena, Jardim América",90,2,1,-23.5639647,-46.6652962
93,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-116m2/nxep66,Apartamento,2675000,"R. José Maria Lisboa, Jardim América",116,2,2,-23.5658172,-46.6603051
94,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-220m2/p7uu0,Apartamento,3200000,"Alameda Tietê, Jardim América",220,3,3,-23.5609624,-46.6670475
95,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-250m2/rf00dt,Apartamento,2040413,"Alameda Jaú, Jardim América",250,3,2,-23.5610323,-46.6608917
96,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-4-quartos-210m2/sbitn8,Apartamento,3200000,"R. Melo Alves, Jardim América",210,4,2,-23.559648,-46.6690507
97,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-115m2/t3v3n0,Apartamento,1700000,"Alameda Tietê, Jardim América",115,3,2,-23.5615717,-46.6661631
98,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/zrlksf,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
99,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-25m2/13k91g9,Studio,530000,"Alameda Lorena, Jardim América",25,1,1,-23.5669903,-46.6622532
100,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-702m2/14i8em2,Cobertura,10500000,"R. Bela Cintra, Jardim América",702,4,5,-23.5614678,-46.6670993
101,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-3-quartos-204m2/154l9x3,Apartamento,5900000,"Alameda Ministro Rocha Azevedo, Jardim América",204,3,2,-23.5671708,-46.6654725
102,https://loft.com.br/imovel/apartamento-rua-tatui-jardim-america-sao-paulo-3-quartos-175m2/1560f1k,Apartamento,1871000,"R. Tatuí, Jardim América",175,3,1,-23.5664816,-46.6611133
103,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-105m2/15c6up8,Apartamento,1260000,"Alameda Tietê, Jardim América",105,3,0,-23.5593327,-46.6689026
104,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-2-quartos-81m2/15edv82,Apartamento,920000,"Alameda Tietê, Jardim América",81,2,0,-23.5593327,-46.6689026
105,https://loft.com.br/imovel/apartamento-rua-vicente-felix-jardim-america-sao-paulo-2-quartos-142m2/16o4i8p,Apartamento,2200000,"R. Vicente Félix, Jardim América",142,2,2,-23.5643327,-46.6637262
106,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-2-quartos-101m2/17sw201,Apartamento,1755000,"R. Haddock Lobo, Jardim América",101,2,1,-23.5604681,-46.6644891
107,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-42m2/17v8i9d,Studio,580000,"Alameda Jaú, Jardim América",42,1,1,-23.5596585,-46.662663
108,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-4-quartos-680m2/182qxqt,Cobertura,16000000,"Alameda Casa Branca, Jardim América",680,4,7,-23.5652241,-46.6614247
109,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-150m2/1cefphh,Apartamento,1900000,"R. Peixoto Gomide, Jardim América",150,3,1,-23.563086,-46.65934304
110,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-62m2/1ekuc4j,Apartamento,1125720,"Alameda Ministro Rocha Azevedo, Jardim América",62,2,2,-23.5626214,-46.6601567
111,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-117m2/1ftbkcq,Apartamento,2697000,"R. José Maria Lisboa, Jardim América",117,2,2,-23.5658172,-46.6603051
112,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-354m2/1giy21e,Apartamento,4900000,"Alameda Itu, Jardim América",354,3,3,-23.5622148,-46.6615429
113,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-2-quartos-78m2/1hpgnzh,Apartamento,1200000,"Alameda Casa Branca, Jardim América",78,2,1,-23.5673725,-46.6613488
114,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-62m2/1hqogvd,Apartamento,850000,"R. Bela Cintra, Jardim América",62,2,1,-23.5578418,-46.6634164
115,https://loft.com.br/imovel/apartamento-alameda-santos-jardim-america-sao-paulo-3-quartos-150m2/1jnhgkr,Apartamento,4000000,"Alameda Santos, Jardim América",150,3,2,-23.5601919,-46.6599329
116,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-264m2/1mq4nqx,Apartamento,4270000,"R. Bela Cintra, Jardim América",264,4,3,-23.5594222,-46.6653427
117,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-108m2/1n1xdyl,Apartamento,1300000,"R. José Maria Lisboa 1377, Jardim América",108,2,1,-23.563446,-46.663349
118,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-4-quartos-367m2/1o97p9i,Apartamento,8790000,"Alameda Ministro Rocha Azevedo, Jardim América",367,4,6,-23.5622497,-46.6605648
119,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/1okkkn9,Apartamento,410000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
120,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1qaxapj,Conjugado,519000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
121,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-112m2/1r9g47g,Apartamento,1480000,"Alameda Franca 1581, Jardim América",112,3,2,-23.5589031,-46.6671153
122,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-3-quartos-130m2/1rf3arm,Apartamento,1700000,"R. da Consolação, Jardim América",130,3,1,-23.5577059,-46.6652939
123,https://loft.com.br/imovel/apartamento-avenida-paulista-jardim-america-sao-paulo-1-quarto-37m2/1sf3rxc,Studio,440000,"Av. Paulista, Jardim América",37,1,0,-23.5607886,-46.657586
124,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-99m2/1sjcr1w,Apartamento,1300000,"Alameda Lorena, Jardim América",99,3,0,-23.5668886,-46.6624209
125,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-2-quartos-84m2/1tp2s74,Apartamento,1225000,"R. Haddock Lobo, Jardim América",84,2,1,-23.5630477,-46.6671128
126,https://loft.com.br/imovel/apartamento-alameda-santos-jardim-america-sao-paulo-3-quartos-192m2/1tzi5on,Apartamento,1430000,"Alameda Santos, Jardim América",192,3,1,-23.5579518,-46.6627272
127,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-62m2/1ul5lnv,Apartamento,2750000,"Alameda Ministro Rocha Azevedo, Jardim América",62,2,2,-23.5626214,-46.6601567
128,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-3-quartos-180m2/1wkdp9j,Apartamento,2332000,"R. Oscar Freire, Jardim América",180,3,2,-23.563613,-46.668275
129,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-189m2/1ymkhjd,Studio,1766600,"R. Peixoto Gomide, Jardim América",189,3,1,-23.5612204,-46.6575348
130,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-4-quartos-264m2/28p91,Apartamento,3199838,"Alameda Casa Branca, Jardim América",264,4,2,-23.5670899,-46.6612204
